,$f_n$ [Hz],$\xi$ [%]
10,0.41269809274270186,0.5626056771205948
11,0.42634050035993715,0.23245522276758018
12,0.4270069435717914,0.6843245297342176
13,0.43162855331244293,1.0394882991808152
14,0.44937257977446377,0.6222611240187856
15,0.4495332024752234,0.40469012450527286
16,0.45701737698813594,0.9115897796021687
17,0.46928782764485416,0.08953599936745629
18,0.47665030695329624,0.2596538231654298
19,0.498422157790218,0.15207723288465225
20,0.5073272399144051,0.8978409235945669
21,0.5127892099761007,0.14353555756113104
22,0.5676420543722117,0.11391365251256062
23,0.5961752009867856,0.420619450495343
24,0.6199882108230881,1.0126776021493982
25,0.690244023086789,0.6168862701404502
26,0.7929308685878053,0.5440954435000792
27,0.7929761129934498,0.544674487633689
28,0.9326814181173019,0.3216943590155897
29,0.9865448582687211,0.5413716580014892
,$f_n$ [Hz],$\xi$ [%]
0,0.11882553308118528,2.098432918675285
1,0.14423225233569756,1.2263169005919374
2,0.20484829067394186,1.264086697707042
3,0.22063191493499826,1.238795779776206
4,0.23797343834368997,0.6054255120413796
5,0.2859014785119949,1.1372718166157105
6,0.3459068322698127,0.7336174002752601
7,0.35240120108413,0.6629251743670089
8,0.3531571548970693,0.7915644297286062
9,0.4270973884353425,0.6146091061053868
10,0.45098682004817886,0.5234595777634339
11,0.46887315958840453,0.19921432479394555
12,0.4775715990682612,0.1690137555624306
13,0.47767185557243724,0.170864056482483
14,0.4973224702434355,0.12595377202522914
15,0.49733334260746626,0.13492149149958793
16,0.497343087990796,0.135520734211925
17,0.5004370303562942,0.04191618808464809
18,0.5097742959040201,0.8586974007464612
19,0.5129421916261507,0.061474627532273424
20,0.5676102774459827,0.11586442482652644
21,0.5941130201834678,0.507511190673845
22,0.5941308480328573,0.4900510587840502
23,0.6104185725434066,0.46221249274422543
24,0.6236689153919838,0.5896719313995361
25,0.6236742416155497,0.574230747030317
26,0.6921796598102578,0.5514548418306606
27,0.6922408801161303,0.559143857122778
28,0.7949014164133831,0.6558427277513935
29,0.9350078634231761,0.35678186105193
,$f_n$ [Hz],$\xi$ [%]
0,0.11851943846894118,2.8873840724789726
1,0.14399250316678316,1.7866153295765224
2,0.20455116283456778,1.2487647316288675
3,0.21867299183789676,1.5563822323259269
4,0.2356099311013705,0.9579421699225857
5,0.2877089134646571,1.3388463045627856
6,0.28866658448031396,1.1674780772298454
7,0.3470954606651919,0.44608213909774946
8,0.3521760507897823,0.6717498766733448
9,0.35263100042017403,0.546959780812814
10,0.4281077116765384,0.7544662722806272
11,0.42817334931777823,0.7348741270587804
12,0.42819910117089127,0.7624167079583187
13,0.45175275835306666,0.6067676337286972
14,0.45216126938058027,0.9649596115045648
15,0.496961273692221,0.27836382419847433
16,0.5070517318041022,0.598389119150966
17,0.5982508197103444,0.2528638568246712
18,0.6235619076544457,0.5899321460880881
19,0.6906959847919549,0.5251199685542443
20,0.6908136480256825,0.5385200503017002
21,0.7959986815052045,0.6781930526684684
22,0.934541838082452,0.33519722068673996
,$f_n$ [Hz],$\xi$ [%]
0,0.11866243645364173,3.5563107427315894
1,0.20425095037008173,1.6239472635696115
2,0.2196928628533261,1.6103896631939556
3,0.2866400687199961,0.8615652489672511
4,0.350242489652513,0.7614120375431531
5,0.4303745035139385,1.1584317414860414
6,0.4514924652463391,0.7445509998390599
7,0.451511932479315,0.7447339390987323
8,0.46896174127990947,0.07153828944309974
9,0.47746039211012464,0.08220275645495853
10,0.49814805062541634,0.17036615276103054
11,0.4984385315450848,0.14393520306378604
12,0.5080520397979965,0.5144447122018566
13,0.5082308027715334,0.5503647052284651
14,0.5082528417513383,0.5779338003568002
15,0.5126998132909409,0.1161608352129855
16,0.5127895266199263,0.11494274851485001
17,0.5678263014989197,0.26959780460411076
18,0.5967056889471216,0.863970734011296
19,0.5967303228506801,0.8128238791844331
20,0.6190518066898311,0.6170247498920722
21,0.6191429930229391,0.7765158616511902
22,0.6906168559550987,0.6502654886094099
23,0.7965449137951944,0.6172970985287889
24,0.9332589437031237,0.608811091285067
,$f_n$ [Hz],$\xi$ [%]
0,0.11855654543472538,2.5740832178672326
1,0.14406104365281727,1.6936734729767173
2,0.20378570355405237,0.9516168209876382
3,0.21992111458419678,1.4190180863879962
4,0.23793074281556678,0.8746289837452169
5,0.28611279846140303,0.8596605281693658
6,0.2920572731352938,0.5828361109361078
7,0.3506764552144105,0.7113512912806852
8,0.3506813484429631,0.7102162252256625
9,0.3507577211575375,0.7641180482099725
10,0.4282785258536741,0.5663444922337623
11,0.4282851962932925,0.5668693243003995
12,0.4518183737820456,0.3834312399978528
13,0.4518228477706672,0.3837843174165589
14,0.4779427195019166,0.14982001658878713
15,0.4980235072325726,0.15487445202402683
16,0.5075566052842504,0.42564301483519656
17,0.5990193882319146,0.5022113919662977
18,0.621765545169164,0.8663706408960123
19,0.6915936897887294,0.7458383185650573
20,0.797094183035202,0.5826232175486978
21,0.9345976723134687,0.3051051905969684
,$f_n$ [Hz],$\xi$ [%]
0,0.1198481926544363,2.9719400819992465
1,0.20686067626119292,0.9317438106042834
2,0.21902301436376986,0.7831922008714505
3,0.2858367347219458,0.8329565811965145
4,0.3527307338051161,0.8009095185694238
5,0.3529084277833789,0.8910931718459749
6,0.42931448237047254,0.8177834630357791
7,0.42937540345192954,0.8503413481574675
8,0.45143231347590435,0.6605349211953621
9,0.4516966501476956,0.6185618987884487
10,0.45170181902258366,0.6240552191101637
11,0.4769815622186965,0.15216594216629548
12,0.4977707856576474,0.06158592870008804
13,0.5104524834419091,0.48657053007878553
14,0.5104561763569475,0.5054446432128457
15,0.5956046767230367,0.9930657180483211
16,0.6252826673942334,0.4286345873116209
17,0.6252930779146272,0.4190359177570745
18,0.6900805410957909,0.9379118272649334
19,0.6901013506446957,0.9300497089841165
20,0.7938069162103288,0.5003515167311627
21,0.7938555628442601,0.4993634532620935
,$f_n$ [Hz],$\xi$ [%]
0,0.054434833691205047,1.4561370334322354
1,0.11894696710935594,3.205648525210118
2,0.14473661905283036,2.210559421590527
3,0.20352321022296405,1.4824752177928506
4,0.22001709151973586,0.7073483657243853
5,0.2878256194390082,1.0860681022041396
6,0.2884779014728823,1.153794176129053
7,0.35178113044557424,0.6022338043171338
8,0.3530869265937963,1.1098423101479844
9,0.3561631567195153,0.8210353971017391
10,0.4293882711094254,0.524243586222479
11,0.4294060750509432,0.5316266316010239
12,0.45128274205533925,0.6349445716698308
13,0.451327652232777,0.6186814671749427
14,0.4515555571875635,0.6133696735577625
15,0.4687044646848757,0.1310382819876881
16,0.47726412448805977,0.2729035440516438
17,0.4975102760121863,0.13225100067003007
18,0.49752328834753967,0.133863461945136
19,0.5083976663671719,0.5550803814987363
20,0.5085302888033333,0.6050670426191138
21,0.5457030876275419,0.25897688596522195
22,0.5457179431737742,0.2583114338533206
23,0.5686370235303492,0.20525882418914448
24,0.5961125276926909,0.4731045300284843
25,0.620868375390334,0.5777821481195964
26,0.6208692958070875,0.5773467329819761
27,0.6902338212113522,0.7159285724657048
28,0.6902544621022548,0.7297781545300426
29,0.7948350176186515,0.5998027716502268
30,0.9346823457254931,0.640652365415143
,$f_n$ [Hz],$\xi$ [%]
0,0.05447169497086215,0.9823091900026802
1,0.1190401991447103,2.9672960080995168
2,0.2039647218628751,2.0510156788094283
3,0.21627026334711988,1.0682042121461703
4,0.22253303634279117,0.44359603379422374
5,0.28858724087346094,0.6068742000001648
6,0.3533005980149386,0.7521992183361436
7,0.35353000143091373,0.8373216715447264
8,0.4306333344799145,0.40463013063132836
9,0.45130269053614036,0.5415135416511854
10,0.4516123350531845,0.5553333306776964
11,0.45162322156226414,0.556571264766331
12,0.47818028931582157,0.21667561836258178
13,0.49826641530554944,0.1711607626538911
14,0.5091416710030292,0.8434358588085891
15,0.5097957948210021,0.7518436127117324
16,0.5457227362133394,0.25367176757339527
17,0.5682867529465788,0.13347273841373902
18,0.6001076652440185,0.5057062270512407
19,0.6202407170265557,0.9043564735350007
20,0.6921686773745724,0.6785974117716794
21,0.7040594433089309,0.11364890753038956
22,0.7990426449612525,0.7346091004301959
,$f_n$ [Hz],$\xi$ [%]
0,0.05437650815078807,0.5017071702783142
1,0.11901168326172096,3.438940853002803
2,0.14238338201653442,2.9934542557753114
3,0.20544821267082067,1.5577184143333302
4,0.20548179982131703,1.532607871997198
5,0.2208625512953432,0.958031130971723
6,0.23823245457192752,0.6940552153333183
7,0.28868954180182355,0.795523794343748
8,0.35285607341417546,1.2212544037238944
9,0.3531193612786711,1.1295036217172196
10,0.4292617424353993,0.7935264072650448
11,0.4293808181832118,0.7703887473321004
12,0.4508788312134695,0.6672481091802102
13,0.4771885204069374,0.15575034375155777
14,0.4974906090104764,0.11289039038049435
15,0.4975278679289276,0.13354382227286438
16,0.5093899545668824,0.6355959899963414
17,0.5683574398925045,0.2829224400851101
18,0.5987403870398932,0.8547900270161843
19,0.6201579374902861,0.6157204257076607
20,0.6201590330176991,0.6159300226451397
21,0.6918127822654573,0.6208972134192504
22,0.6918699100982436,0.5999506436826391
23,0.7953409636318771,0.6653979785535251
24,0.9347513101205781,0.48824323369763095
,$f_n$ [Hz],$\xi$ [%]
0,0.12035058845134447,2.3840282898995278
1,0.1441653687482384,1.2231183216995736
2,0.2054894691268809,1.5573564696721882
3,0.22070290372910129,1.216175081481769
4,0.2886897342286984,0.649208430443197
5,0.35174109087706973,0.4630531092813446
6,0.35177705426263073,0.474970244067343
7,0.35642989435665295,0.36880022852132793
8,0.4262519517708126,0.603827170700284
9,0.4276606832241678,0.8062199985803706
10,0.4508074995968524,0.6925617707470988
11,0.45133105941814256,0.7395260563355854
12,0.47779249929111267,0.15473607215754534
13,0.4778455102262913,0.1463200143901834
14,0.4977789644614602,0.13780713002085535
15,0.5085711294187298,0.9994316495772839
16,0.5451453528016288,0.2527458539736351
17,0.5681360243405936,0.18466729876643195
18,0.5987431198065557,0.556503363504079
19,0.5987573891277157,0.5547798541209245
20,0.6217279647706596,0.992281320543005
21,0.621829955174469,0.9955298910695922
22,0.6897884410649924,0.6539131358160255
23,0.6898000602528884,0.6556790581906681
24,0.7976773554479981,0.5484028102786925
25,0.7976792429274369,0.5481499011532452
26,0.9333431622073111,0.4514760650472909
,$f_n$ [Hz],$\xi$ [%]
0,0.053990459935104464,1.0302593787011463
1,0.1179438965402719,3.934988996611267
2,0.11793721079979651,3.6897588633146836
3,0.1446489589073886,3.4876869823986154
4,0.20437783686491479,1.6787304204532374
5,0.21926077507038783,1.4107046059073822
6,0.2889856073899496,1.0618252867595446
7,0.2891776434416784,1.510751716116436
8,0.3528908630247368,0.7270941829258811
9,0.42808224929309885,1.1894674721242267
10,0.4298526913931251,1.0203520255822378
11,0.45138298012346373,0.592604411398997
12,0.4690063189586877,0.09642960333128808
13,0.4779770410342133,0.24884797890876936
14,0.4979001031643186,0.10523415531363235
15,0.5090313309074695,0.9807580219477389
16,0.5455236859381177,0.15772666200160199
17,0.567587123887823,0.24209983333534613
18,0.5981805145039834,0.5512073777031525
19,0.6213778867191484,0.6825899927047199
20,0.6914332178432646,0.5524715146344061
21,0.7958230711856414,0.9223312486342705
22,0.7959389179441472,0.9171385280278256
23,0.936929631872664,0.5008692296831081
,$f_n$ [Hz],$\xi$ [%]
0,0.054647036556124795,0.9872539994520287
1,0.11733685095966392,1.7770995180616362
2,0.14471102019653576,2.15075283601258
3,0.20538063307637752,1.6602126116110547
4,0.21934602159830927,1.252548441842537
5,0.2195502529169744,1.244635531330484
6,0.21997153636114827,1.3093669091011768
7,0.23785295682840615,0.6820178508481014
8,0.289921859843786,1.1010211801806755
9,0.3446927587023406,0.9495705084348084
10,0.3472182946193253,1.4386740923607202
11,0.352483033770684,0.2634680399250905
12,0.35250393235268146,0.1515021029499926
13,0.3525735940652229,0.47835959799882066
14,0.42806312104210487,0.9030507468488618
15,0.4280830857355123,0.9027298200014603
16,0.4508410542585498,0.4225172238997048
17,0.4782457013703546,0.33639806660465643
18,0.4976469651063157,0.11858739651512237
19,0.5091950507003526,0.767855845560813
20,0.5092494978842247,0.7762884707816866
21,0.5124311123018208,0.0463317618216582
22,0.5673661977418595,0.15902260306086705
23,0.5988002975164577,0.7626859039984067
24,0.5988086283478062,0.7630322401045876
25,0.6219164963995165,0.3260753365350573
26,0.6219170920145727,0.3259646659796021
27,0.621917391440346,0.3262844392969084
28,0.6929446757860075,0.7055481415584031
29,0.6929637079885594,0.69870610783535
30,0.7967439050655813,0.6496934552616823
31,0.7967486708571975,0.6482859620187955
32,0.9318062289812695,0.6183532488063921
,$f_n$ [Hz],$\xi$ [%]
0,0.14435340736798138,2.138004372039475
1,0.20492517350243128,1.7239483348136093
2,0.22010251896349847,0.9111834110274794
3,0.2876496071234857,0.9292118532217801
4,0.2889376022591453,0.9934952657764136
5,0.3532262128089695,0.5420896552464229
6,0.42967683668308077,0.24190260890626833
7,0.4296985273437455,0.3581190641161301
8,0.45009196377680477,1.0954891687543453
9,0.4521240442124774,0.7586712724910767
10,0.4688745498104915,0.09897463071804666
11,0.4777394814604558,0.1883977471690983
12,0.4970027762098762,0.26234955398946963
13,0.500550625936096,0.08628445334906949
14,0.5081852708139191,0.7225361838689522
15,0.5098506002532599,0.6163355669647417
16,0.5681880375540709,0.11665120819527759
17,0.5978453630671634,0.4230405049258952
18,0.6223110043495642,0.46557147783439534
19,0.6223704606466876,0.47636986911374607
20,0.6900648250515621,0.580762687296166
21,0.7933239653448223,0.5516942881550129
22,0.7933718650701773,0.5483889636861145
23,0.9333483654900386,0.48330925725335516
,$f_n$ [Hz],$\xi$ [%]
0,0.054231590538810985,1.892089408627114
1,0.11770206998941167,3.6674407254036874
2,0.1446603687638319,3.0737482260191067
3,0.2051224258422121,0.8539437932817445
4,0.21367694391661807,0.7634269555225792
5,0.22171287544868593,1.2507908979313247
6,0.2870223944100341,1.06486149497137
7,0.3534312097204603,0.6198921242698219
8,0.42850675158484597,1.1940500641313285
9,0.4516815958946271,0.37364762244939426
10,0.45168448678604345,0.37884537871473817
11,0.49765814892506754,0.12505616076664464
12,0.5001765155623987,0.1577154792758146
13,0.5074462161139606,0.7003237759258223
14,0.507529691412165,0.6928850970311462
15,0.5678342425937795,0.1355168283051508
16,0.5993259949650808,0.7029628968405401
17,0.5993386092240958,0.7170281770006992
18,0.6205864323867032,0.7208404480166318
19,0.6218686319491977,0.598744966062232
20,0.6888854549172506,0.4624904897234033
21,0.6889159758386494,0.462966130502774
22,0.7938145437862536,0.5265075927547398
23,0.7938544100257796,0.5254927287793174
24,0.9348590975536247,0.34906908252189445
,$f_n$ [Hz],$\xi$ [%]
0,0.054410263448566816,1.038740730321368
1,0.05447936156993845,0.8871714002709487
2,0.11858288880850568,2.5324464448622535
3,0.14371838381962276,1.1868114672138965
4,0.2053420525690963,1.1548716423326653
5,0.21848939732062891,0.8576637450378846
6,0.28851758105648234,0.8201815741121068
7,0.3519206532654554,0.6556552152804593
8,0.42836372123108907,0.9818929004045811
9,0.4284133694932082,0.9985785099543099
10,0.4510414214411018,0.3763716984720796
11,0.45131194462372837,0.6439562900027247
12,0.46829281793674693,0.0662623686777819
13,0.4774888440763442,0.19270720509504868
14,0.4987689185285361,0.12271272753829755
15,0.5093747844686243,0.7673271346557183
16,0.5095425680723333,0.7483139791383315
17,0.5978318017644515,0.7005628066543617
18,0.5978818041308827,0.6958779813199504
19,0.6243250826144773,0.5879162288087287
20,0.6890631355193109,0.5038736812589719
21,0.6891468158120021,0.5300159691395564
22,0.7903826365891691,0.5694004518653814
23,0.9333748315927006,0.4263260263867168
,$f_n$ [Hz],$\xi$ [%]
0,0.054659497689753464,1.6300056690466278
1,0.1420310675854282,1.524857722931655
2,0.20358619453399981,1.9011409258849248
3,0.21829431312595535,0.9493438875105644
4,0.21830966200664598,0.7170199963598934
5,0.28650047395958217,0.6578701286050453
6,0.35241032206674233,0.48969113240077106
7,0.3527269265560457,0.5962394255877906
8,0.4283724729942523,1.0503172337181539
9,0.4293664088220381,0.8085156430313365
10,0.4517447419318808,0.33351670359240077
11,0.4770590578151515,0.17489727216749137
12,0.47714846898004953,0.1781736536954914
13,0.49681634502158856,0.25129024482294193
14,0.5109296972093934,0.7327253832297296
15,0.5675348629901013,0.14829461594877763
16,0.5675463667305057,0.15360071161861208
17,0.5951454951347642,0.6593632700938322
18,0.5951571770240601,0.6537213585940188
19,0.6214593787601964,0.9492509260571701
20,0.6265967716519574,0.584491731811683
21,0.6922454325452159,0.7415335727988683
22,0.7973828709959275,0.4550451705893574
23,0.7973885477324946,0.45243898731388044
24,0.9349531988901232,0.3576807029648374
,$f_n$ [Hz],$\xi$ [%]
0,0.11893862062777183,2.380636805444468
1,0.1438467217818403,1.4804933496968349
2,0.20313716652898534,1.781877339922343
3,0.21909297361128416,1.2334199961606611
4,0.2883327016737853,0.7028634400532648
5,0.35389062229335855,1.7045432070397524
6,0.42940050192859625,0.8602829636279551
7,0.4509617931441326,0.716925370210229
8,0.45177378781244915,0.46294136489777055
9,0.47724448967889244,0.19580971342943332
10,0.47732617077207207,0.19343108134957804
11,0.4971340909391156,0.07809727983301679
12,0.49721660394614714,0.0722751079791841
13,0.509707392364121,0.8741985449145669
14,0.5678436494812351,0.211480730853691
15,0.5987713891399182,0.542463765322907
16,0.59878929413885,0.539135441251895
17,0.6229893897553893,0.6996001302181278
18,0.6229894711173781,0.6994190168288043
19,0.6933989521135351,0.5178267310494681
20,0.7037319978263898,0.16165672042497747
21,0.7953645172353839,0.9143735314654037
22,0.9371682068172068,0.5222353581945297
,$f_n$ [Hz],$\xi$ [%]
0,0.11847260283693753,2.208399269149441
1,0.14299876159904115,1.505094015672127
2,0.20564381528788034,1.399735974497371
3,0.22126512584255767,1.594910225065194
4,0.28740554276206903,0.6697202466420635
5,0.3504736319266078,0.8728373359704441
6,0.3514948719319261,0.8206699342222887
7,0.4288878635466484,0.7061383000511392
8,0.42889775519097456,0.7001445375626767
9,0.4430141154958671,0.6495393530719766
10,0.45024154854314885,0.47883279907159626
11,0.45085810272411714,0.4711237254798331
12,0.47740193492231864,0.1504856386256872
13,0.4774261442983589,0.1614347182051981
14,0.4967514854962822,0.11656043907429349
15,0.5085293148505413,0.687703134704615
16,0.5086112705815373,0.7897905485803701
17,0.5675297398115077,0.1529225224588056
18,0.5961851077011943,0.47154352296725716
19,0.6248557713939565,0.6745424123436651
20,0.69081569197592,0.6658244826930613
21,0.6909972334112345,0.6475043898826167
22,0.7959967011142687,0.8556174919160732
,$f_n$ [Hz],$\xi$ [%]
0,0.0546918548519783,0.5249646955435192
1,0.11898501072677894,2.706362241098071
2,0.1434836717137264,2.657302305911606
3,0.20659697168851798,2.407346367582251
4,0.2133465689552425,0.8352516658816325
5,0.22031779185589695,0.6701725156484656
6,0.28795459203681656,1.02994296469495
7,0.2880857595163258,1.2024463066621747
8,0.351042998339871,0.6030551472312947
9,0.3523214312694838,0.9242374143379268
10,0.35557578821011543,1.597892581420885
11,0.42974602909830895,0.7941067032860474
12,0.4297510722895461,0.7935821119831833
13,0.45136205104978083,0.5743960927921345
14,0.47802347674808965,0.19814418324597652
15,0.4780574241391408,0.21036202188801292
16,0.49728878355191497,0.12300475171847321
17,0.4973209299751335,0.12070353564489363
18,0.5006451999736725,0.06263822016412994
19,0.5006466715564889,0.06181424378914162
20,0.5098378170609954,0.5389412363666646
21,0.5103458564679886,0.5771577249496184
22,0.5130196078668594,0.14263682781707465
23,0.5687810629692082,0.2094708656373454
24,0.5976014206481167,0.4131213267168791
25,0.597604814887309,0.4128478743791116
26,0.6199675161470565,0.6690340552316506
27,0.6199690022209703,0.6689966020975749
28,0.6908781015312364,0.5371786117072452
29,0.6908920791082716,0.5353425960367986
30,0.7039441109963174,0.12072221928664809
31,0.7071043870882541,0.06922593216208557
32,0.7968151505062804,0.6929256133991012
33,0.7977953959869415,0.8596411266206869
34,0.938869303392364,0.6593393967452825
,$f_n$ [Hz],$\xi$ [%]
0,0.12032674456954079,4.315164521855954
1,0.20330312021726307,1.542511174369671
2,0.21844651723866318,1.0246704866384815
3,0.21848172543115188,0.9888706308424481
4,0.2887915914649158,0.9171417533807821
5,0.2895560431702412,0.9386076707928185
6,0.35337065082064056,0.8598411075252878
7,0.3535186949568585,0.8361147311834075
8,0.42781989455714214,0.4409985767986357
9,0.4514044397711645,0.72894069662652
10,0.4772559574906842,0.1448298155032493
11,0.49779320681007305,0.20805636429702695
12,0.510032606846773,0.9510817116251226
13,0.5102039864448716,0.9409430364920981
14,0.5670949131330436,0.24954469801309348
15,0.6004354386989966,0.6507172816112716
16,0.6232040764089146,0.7338382982954831
17,0.6232055523202965,0.7333670484427832
18,0.6234084971616594,0.7369218382580923
19,0.6913391661208216,0.7345699499069189
20,0.6917434422524311,0.7848327767297367
21,0.7950271878176739,0.5725076982144869
22,0.9315246944295549,0.49948232764990663
,$f_n$ [Hz],$\xi$ [%]
0,0.05422400683856224,0.6415223936313326
1,0.12281588687262689,2.5807997420256727
2,0.14618110612791368,1.727522088106324
3,0.20402483017249695,1.6268539803294162
4,0.22027040479863091,1.5288415322181683
5,0.28067927534937204,0.34476832421331194
6,0.2876316944484313,1.012610017543916
7,0.353126327133224,0.8022947284451177
8,0.3533497700359575,0.78131175654917
9,0.4304361368462072,0.5698159497998996
10,0.43043628774420395,0.5697456691080345
11,0.4521074705842077,0.815202738447486
12,0.47638346779393725,0.4557112911674911
13,0.49803292293747,0.12513955971046953
14,0.5082581547443488,0.6923634668770609
15,0.5450723174783395,0.24328482827272827
16,0.5681871166671406,0.1324250868661014
17,0.5681948323081634,0.13151351056256907
18,0.5986746571614876,0.5579285188029588
19,0.5987226120779421,0.5552964749818767
20,0.6220613132918766,0.6803246064017437
21,0.6234643269798944,0.8069566882046474
22,0.6923518319810109,0.5883050305853929
23,0.6925656650881797,0.5654584746287038
24,0.7042663761699921,0.09949402855412513
25,0.7948505652551877,1.012129947707346
,$f_n$ [Hz],$\xi$ [%]
0,0.054599469620636734,0.7009071416984483
1,0.054617469697774416,0.66028233940539
2,0.11848443803265916,3.2537325816066778
3,0.12215518221168785,0.7841974782781843
4,0.14520376629388393,1.8040402427639508
5,0.20538598179405415,1.2908851992487382
6,0.20548394597677871,1.189163549541918
7,0.21934751454956086,1.631042655815038
